country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
DEU,pcpi_pch,2019,1.65664670849179,0,1.43528842943072,0.22135827906107,0.9,1.8689577257727,0.21231101728091,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2020,0.304641030236767,0,0.147770295031102,0.156870735205665,0.1,0.083930386870457,-0.22071064336631,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2020,0.304641030236767,0,0.147770295031102,0.156870735205665,0.25,0.139148762110873,-0.165492268125894,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2020,0.304641030236767,0,0.147770295031102,0.156870735205665,0.75,0.470133298362661,0.165492268125894,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2020,0.304641030236767,0,0.147770295031102,0.156870735205665,0.9,0.525351673603077,0.22071064336631,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2021,2.98796625678703,0,3.01543784771086,-0.0274715909238301,0.1,2.76725561342072,-0.22071064336631,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2021,2.98796625678703,0,3.01543784771086,-0.0274715909238301,0.25,2.82247398866114,-0.165492268125894,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2021,2.98796625678703,0,3.01543784771086,-0.0274715909238301,0.75,3.15345852491292,0.165492268125894,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2021,2.98796625678703,0,3.01543784771086,-0.0274715909238301,0.9,3.20867690015334,0.22071064336631,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2022,6.40270801174522,0,6.62493759598104,-0.222229584235819,0.1,6.18199736837891,-0.22071064336631,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2022,6.40270801174522,0,6.62493759598104,-0.222229584235819,0.25,6.23721574361933,-0.165492268125894,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2022,6.40270801174522,0,6.62493759598104,-0.222229584235819,0.75,6.56820027987112,0.165492268125894,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2022,6.40270801174522,0,6.62493759598104,-0.222229584235819,0.9,6.62341865511153,0.22071064336631,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2023,5.95892613650649,0,5.80046246230848,0.15846367419801,0.1,5.73669655227067,-0.222229584235819,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2023,5.95892613650649,0,5.80046246230848,0.15846367419801,0.25,5.77032239298973,-0.18860374351676,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2023,5.95892613650649,0,5.80046246230848,0.15846367419801,0.75,6.14752988002325,0.18860374351676,bvar_mix,absolute,rolling window
DEU,pcpi_pch,2023,5.95892613650649,0,5.80046246230848,0.15846367419801,0.9,6.18115572074231,0.222229584235819,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2013,0.578894053042216,0,0.69688947725,-0.117995424207784,0.1,0.44498283838459,-0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2013,0.578894053042216,0,0.69688947725,-0.117995424207784,0.25,0.500445817139171,-0.078448235903045,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2013,0.578894053042216,0,0.69688947725,-0.117995424207784,0.75,0.657342288945261,0.078448235903045,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2013,0.578894053042216,0,0.69688947725,-0.117995424207784,0.9,0.712805267699842,0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2014,1.1122723705492,0,0.96294831225,0.1493240582992,0.1,0.99271035323073,-0.11956201731847,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2014,1.1122723705492,0,0.96294831225,0.1493240582992,0.25,1.03382413464616,-0.078448235903045,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2014,1.1122723705492,0,0.96294831225,0.1493240582992,0.75,1.19072060645224,0.078448235903045,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2014,1.1122723705492,0,0.96294831225,0.1493240582992,0.9,1.23183438786767,0.11956201731847,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2015,1.08156833316291,0,1.04638884275,0.0351794904129099,0.1,0.947657118505284,-0.133911214657626,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2015,1.08156833316291,0,1.04638884275,0.0351794904129099,0.25,0.9953048902198,-0.0862634429431104,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2015,1.08156833316291,0,1.04638884275,0.0351794904129099,0.75,1.16783177610602,0.0862634429431104,bvar_mix,absolute,rolling window
