target_year,target,horizon,method,error_method,source,score
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.55742653561944
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.630027177320569
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,7.70567163622737
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,3.21332424849928
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,2.93170306325546
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,1.39330408728718
2013,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0887476800966257
2014,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.111568336727089
2015,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.180993436987405
2016,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.114295395611173
2017,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0631072109474081
2018,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0891831443396096
2019,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0892738003841709
2020,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.168794836373217
2021,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.177753251555689
2022,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,1.01196189494046
2023,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.256088190617166
2013,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.218734957844804
2014,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.409875555314205
2015,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.272710185550162
2016,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.314604293166078
2017,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.315650767231896
2018,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.31215925953828
2019,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.313801972704363
2020,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.380196379651018
2021,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.614173518062969
2022,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,1.59089757448165
2023,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.445308489877492
2013,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.47953110945305
2014,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.756633775856001
2015,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.941231539240394
2016,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.768517139596956
2017,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.426044969520578
2018,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.376941279596641
2019,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.603655601991041
2020,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.886686167440464
2021,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,1.36578255682403
2022,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,3.02290512900609
2023,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.917209710325716
2013,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.894390020066886
2014,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.92194509916534
2015,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,1.33281182872407
2016,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.803008021523655
2017,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.529032050273457
2018,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.603458148269274
2019,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.734605758293282
2020,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.917319265271663
2021,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,1.17305905579892
2022,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,3.25687913862194
2023,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,1.46796498604716
2013,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.196599207947875
2014,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.26620188715915
2015,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.215583111003613
2016,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.193637741332226
2017,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.184265311730086
2018,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.179454765729063
2019,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.161513039297391
2020,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.269462973618271
2021,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.582945138458823
2022,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.14354271483665
2023,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.165019343069219
2013,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.277179921406801
2014,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.591080595688525
2015,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.419237679921314
2016,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.306711426100855
2017,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.290597472075305
2018,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.348699610264756
2019,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.300768108453894
2020,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,2.03198167624168
2021,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.809563363414667
2022,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.379156317354681
2023,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.376161078568908
2013,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.586705398923542
2014,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.766044117436381
2015,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.642761128749916
2016,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.527528494608223
2017,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.428035544705175
2018,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.496696818385568
2019,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.512852683598638
2020,ngdp_rpch,1,rolling window,absolute,mean_ensemble,7.49638661157509
2021,ngdp_rpch,1,rolling window,absolute,mean_ensemble,1.2283313225146
2022,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.631946144782318
2023,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.631982580171875
2013,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.849228593038525
2014,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.798321865756916
2015,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.688596268455693
2016,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.717147483765306
2017,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.536739578962904
2018,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.533883683341214
2019,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.695220905551577
2020,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,7.57151109538477
2021,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,2.64638963259888
2022,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.538607580205956
2023,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.96653449544669
2013,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0840322788059968
2014,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0988802106182783
2015,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.120338131928028
2016,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0845834174757043
2017,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.059946129627255
2018,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0915268803967945
2019,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0872431342735494
2020,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.104255415353811
2021,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.155008047220279
2022,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.641662413199968
2023,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.133432626660536
2013,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.205575166535737
2014,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.319854796967178
2015,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.176560419405018
2016,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.216213473887612
2017,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.2300160149166
2018,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.262162175295803
2019,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.234965306992468
2020,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.24756908933309
2021,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.663820213454388
2022,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,1.61342943883123
2023,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.306354607570979
2013,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.480320512398717
2014,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.756356195271
2015,pcpi_pch,1,rolling window,absolute,mean_ensemble,1.04942409089626
2016,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.716179492835917
2017,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.394099463021869
2018,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.439125709435164
2019,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.657960086295237
2020,pcpi_pch,1,rolling window,absolute,mean_ensemble,1.01967851673783
2021,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.665077858270838
2022,pcpi_pch,1,rolling window,absolute,mean_ensemble,3.88535450588254
2023,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.489257488236034
2013,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.98221071074603
2014,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.929795945078565
2015,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.4785097244639
2016,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.823561893792714
2017,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.556990059481245
2018,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.647942712141181
2019,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.81498930989116
2020,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.06761754427386
2021,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.880794501789833
2022,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,4.04794581308596
2023,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.11189086743704
