target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2023,ngdp_rpch,0,ar,0.176290519790243,0.0883122120215072,0.0335223120188389,0.0544559957498969,0.846562833778371,1.02908018200545,0.831251483872625,0,0.5,0.5,0.5,0.5,0.5,0.5,0.833333333333333,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1
2013,ngdp_rpch,0.5,ar,0.366364363475307,0.254094299970715,0.00723920459331134,0.105030858911281,1.65997891686733,2.76064773936834,1.88421855271537,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1
2014,ngdp_rpch,0.5,ar,0.817906546019796,0.25217114304202,0.0389957226194486,0.526739680358327,3.72629675782192,4.95543545533195,3.81159609523136,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2015,ngdp_rpch,0.5,ar,0.541842613414585,0.251078047411659,0.00479054959075861,0.285974016412167,2.49824383424351,3.90886561235805,2.70029215296585,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2016,ngdp_rpch,0.5,ar,0.41965296458731,0.249390798319082,0,0.170262166268227,1.61166627553788,2.70954580121707,1.98695192466492,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,1,1,1,1,0,0,0,0,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,0.5,ar,0.331575002567878,0.247769963116572,0.00094738707046391,0.0828576523808417,1.57213260851218,2.69193598061812,1.7690031912037,0,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1
2018,ngdp_rpch,0.5,ar,0.416375869114995,0.246070616391461,0.000130404306568918,0.170174848416966,1.76941462798972,2.78102810337501,2.03156036348296,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,0.5,ar,0.441150639517193,0.244633763428034,6.95972469155839e-06,0.196509916364467,1.99122461982491,2.7334717792098,2.11550053163462,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,0.5,ar,3.63398726591957,0.252825421083611,0,3.38116184483596,15.3249799998828,31.9885392142699,20.9186981943649,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,0.5,ar,0.762686391135375,0.310572439751006,0.372118049391902,0.0799959019924667,3.41778565605357,5.23246202917269,3.73842892146594,0,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
2022,ngdp_rpch,0.5,ar,0.471554915822346,0.311414879650244,3.86733734769382e-06,0.160136168834754,1.94717934007409,3.38341624983793,2.34994636456244,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.666666666666667,1,1,1,1,0,0,0,0,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,0.5,ar,0.524221988351411,0.309528154029513,0.0135132153181795,0.201180619003719,2.10363199982567,3.36291762070583,2.48451385565213,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.833333333333333,1,1,1,0,0,0,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1
2013,ngdp_rpch,1,ar,0.924091020990238,0.456478409507618,0,0.467612611482621,4.34544885219803,5.59079593291769,4.37276034955302,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,1,0,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1
2014,ngdp_rpch,1,ar,1.12207490006973,0.454524040206074,0.0058011141958621,0.661749745667795,5.14060327157778,6.31557354510683,5.07416841211554,0,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,1,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1
2015,ngdp_rpch,1,ar,0.814500626484099,0.452305537312778,0,0.362195089171321,3.40775753808695,5.00791726934638,3.8460544994645,0,0.142857142857143,0.142857142857143,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2016,ngdp_rpch,1,ar,0.696296983618255,0.449768918337103,0,0.246528065281152,2.74226760850935,4.88658560144234,3.41681357021382,0,0,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1,ar,0.51589873890274,0.447117903563872,0.00278322534931531,0.065997609989552,2.5566860410805,4.85778323184336,2.96572129765013,0.285714285714286,0.428571428571429,0.714285714285714,1,1,1,1,1,1,0,0,0,0,0,0,0.285714285714286,0.571428571428571,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1
2018,ngdp_rpch,1,ar,0.764966464103559,0.443677768819407,0,0.321288695284151,3.15915512827615,4.8204073434172,3.62637907168825,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.285714285714286,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1,ar,0.688474654048327,0.441309283951122,0,0.247165370097205,2.58084486175194,4.79467456468854,3.3516676799972,0,0,0,0.285714285714286,0.714285714285714,1,1,1,1,0,0,0,0,0.285714285714286,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1,ar,7.83919275966147,0.438568496130106,0,7.40062426353136,32.8664400059561,69.3760108232111,45.318654386938,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1,ar,1.28331399678723,0.493825742874225,0.761358358277015,0.0281298956359925,5.81317999100639,9.27726222205298,6.53543479928627,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333
2022,ngdp_rpch,1,ar,0.62484075353982,0.51109179670702,0.00140629808497884,0.112342658747822,2.92249818657714,5.55283771950631,3.48345307252156,0.333333333333333,0.5,0.5,0.833333333333333,1,1,1,1,1,0,0,0,0,0,0.166666666666667,0.5,0.5,0.666666666666667,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,1,ar,0.964813761517294,0.50817990507234,0.00150117192120838,0.455132684523745,3.7795388013342,5.52120101195526,4.41131256193395,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.833333333333333,1,1,0,0,0.166666666666667,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2013,ngdp_rpch,1.5,ar,1.32311717591631,0.504010133890831,0,0.819107042025484,5.81751005716945,7.67716083852235,5.9089736888905,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,1,1,1,1,1,1,1,1,1,1,1,1
2014,ngdp_rpch,1.5,ar,1.20064194110605,0.505051950533001,0.010651112407326,0.684938878165726,5.49537528949394,6.76540003938899,5.46619025336267,0,0,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
