target_year,target,horizon,method,error_method,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2021,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.917151625233453,0.136518680677529,0,0.780632944555925,3.91991244241482,7.17335476071243,4.91563187405766,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2022,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.239147486967756,0.143539014914395,0,0.095608472053361,0.976978509566514,1.31598255306335,1.08654046495286,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,1,0,0,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,0,rolling window,absolute,bvar_mix,0.179889297391988,0.133197869241444,0.0243994648131209,0.0222919633374223,0.817396133583463,1.20499708440652,0.876331971873097,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1
2013,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.311116549170505,0.246397145985205,0.0405721755611017,0.0241472276241981,1.26910615593483,2.49266356834682,1.63446507599289,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1
2014,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.620948039472191,0.254827605784629,0.0309215023971391,0.335198931290423,2.89485709461716,2.53922507359736,2.63606275959595,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2015,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.493290317100995,0.258644973253021,0.0342810758755592,0.200364267972414,2.36685561673461,2.81258807353569,2.2932040876394,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2016,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.341020554018303,0.269236733186437,0,0.0717838208318664,1.62177341730458,2.57525586212582,1.761389457143,0,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,1,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.326133751661998,0.240941800286166,0.00372943279213412,0.0814625185836979,1.45074409275568,2.49104625837616,1.68566068442683,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2018,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.390300271443612,0.237137711381469,0.00290545495682953,0.150257105105314,1.55812637417948,3.19083972957403,2.07662197339475,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2019,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.352501848376142,0.241145166457792,0,0.11135668191835,1.31517317349337,2.40367459643175,1.72903830630277,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,3.14180379290785,0.22174253254762,0.079030140710541,2.84103111964969,13.1005717950378,26.9788615048164,17.8391714535442,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2021,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.869842689111181,0.206620406009204,0.544203133103982,0.119019149997996,3.85350193207471,5.90108116753367,4.11492318566958,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.833333333333333
2022,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.413662697238307,0.22826856374123,0,0.185394133497077,1.84451008563027,2.53254026073165,1.94692730938822,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,1,1,0,0,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,1,1,1,1,1,1,1,1,1
2023,ngdp_rpch,0.5,rolling window,absolute,bvar_mix,0.492289273795386,0.20120739836734,0.0242140772690909,0.266867798158954,2.20356650362922,2.32911905742947,2.14263386471061,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1
2013,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.703472556001563,0.388289741427095,0.0213367635202418,0.293846051054227,2.83584306943732,4.8506616450433,3.30083551331482,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2014,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.843438762828631,0.337697148280483,0.00099060946989984,0.504751005078248,3.59557201977183,5.61274539482984,3.89765949980885,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1
2015,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.672231239219452,0.347722149579572,0,0.324509089639881,2.93833903551317,3.84726474283927,3.1345694459192,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1
2016,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.499094807280092,0.351486900562324,0,0.147607906717768,2.28411211154141,3.65428037368298,2.51513255825606,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.48014741188969,0.402423488600182,0.0435035337533849,0.0342203895361233,2.16451711116376,4.05650191348598,2.53431290160601,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,1,0,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1
2018,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.543155734153102,0.372251503576803,0,0.170904230576299,2.31354149155644,3.98458358565456,2.69652019017286,0,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.479336591759303,0.369528503715489,0,0.109808088043814,2.15613682370808,3.93139820418785,2.49474636921984,0,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1,rolling window,absolute,bvar_mix,7.5289192271151,0.415099744467836,0,7.11381948264727,31.2312275532705,66.2764715978592,43.4147861740155,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1,rolling window,absolute,bvar_mix,1.61712559203202,0.355316918594233,1.26180867343779,0,6.99099491181681,11.4920707332048,8.32163735212734,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.666666666666667
2022,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.40639285952766,0.355316918594233,0.0100740610047695,0.0410018799286576,1.53040832516164,3.36239304280561,2.1066799346924,0.333333333333333,0.5,0.5,0.666666666666667,0.833333333333333,0.833333333333333,1,1,1,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1
2023,ngdp_rpch,1,rolling window,absolute,bvar_mix,0.949118927872235,0.390418597839577,0.00366750679423444,0.555032823238424,3.9953397825041,5.31968641419864,4.56416862198875,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.941979427402982,0.486973497747065,0,0.455005929655917,4.23855691813989,5.80249331355012,4.22129178080003,0,0,0,0.142857142857143,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.809654718605053,0.432972274108634,0.0096169522330265,0.367065492263392,3.74139590754083,4.58836516896349,3.68282919062754,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,1,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.689309505759964,0.430553126121326,0,0.258756379638638,3.40430172215563,4.26097776735483,3.30614447955331,0.142857142857143,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.857142857142857,1,1,1,1,1,1,1,1,1
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.711902137002636,0.415817917656267,0,0.296084219346369,3.14295653828596,4.4309919695704,3.36743195631315,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.496271566399343,0.425560087691261,0.0166102645345198,0.0541012141735613,2.18951669087637,3.96524643959539,2.6413406534637,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.574454810878558,0.445802323950842,0,0.128652486927716,2.46130111463536,4.27963485110172,2.93694911423595,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.652911362660296,0.453750226656507,0,0.199161136003789,2.57895629895832,4.27963485110172,3.15516305013736,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,1,1,0,0,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,7.6015451927093,0.46706476671516,0,7.13448042599414,31.6777755682091,67.3947075563123,43.6832494362664,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,4.12439360291888,0.386820538331926,3.73757306458695,0,17.3267358089313,34.5512657625829,22.8181221329246,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,0.717788981924428,0.387247991238201,0.293079987297149,0.0374610033890781,3.24184379612837,3.68975890263028,3.25644200902132,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.666666666666667,0.833333333333333,1,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,1
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_mix,1.02567009764567,0.46453722693499,0.00997620825832723,0.551156662452358,4.05705566760935,6.34478626047676,5.20814458976064,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667,0.5,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1
2013,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0952952210605564,0.0512907816416429,0.016356737668163,0.0276477017507505,0.408427042756402,0.631529820190596,0.442832130940488,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,1,0,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2014,pcpi_pch,0,rolling window,absolute,bvar_mix,0.119599384173596,0.0494074771671933,0,0.0701919070064022,0.535625432299269,0.822797466784272,0.557014962034002,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2015,pcpi_pch,0,rolling window,absolute,bvar_mix,0.181656915200706,0.0498801128415736,0,0.131776802359133,0.82379446174797,1.12555224374859,0.886020950222384,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,0,rolling window,absolute,bvar_mix,0.107728731775993,0.0547424632602938,0.0128042260279491,0.0401820424877499,0.48350860298195,0.540148306569574,0.474277170530373,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,1,1,0,0,0,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2017,pcpi_pch,0,rolling window,absolute,bvar_mix,0.0698344939055703,0.054748621238487,0.0150858726670833,0,0.297105046644605,0.526213466018564,0.352795347015233,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,1,1,1,1,0,0,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,1,1,1,1
2018,pcpi_pch,0,rolling window,absolute,bvar_mix,0.09997507505915,0.062844960213378,0.0095851714911296,0.0275449433546423,0.426846409331173,0.731389628158448,0.496593224293275,0,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1
2019,pcpi_pch,0,rolling window,absolute,bvar_mix,0.108597507735035,0.0678307821637055,0.00654958247291858,0.0342171430984106,0.526629299437033,0.635950741523597,0.513107249370668,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,1,1,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2020,pcpi_pch,0,rolling window,absolute,bvar_mix,0.205908495977824,0.0648715882409963,0.0017685397211024,0.139268368015725,0.901910992881601,1.4079429626976,1.03709660516354,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2021,pcpi_pch,0,rolling window,absolute,bvar_mix,0.136354440068181,0.0748990151026364,0.061455424965545,0,0.546277606942673,0.676313744235809,0.58616505904361,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.833333333333333,1,1,1
2022,pcpi_pch,0,rolling window,absolute,bvar_mix,0.954076908180508,0.0760841307780709,0.877992777402437,0,3.8956416192822,8.35438712510727,5.52741546953989,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333
2023,pcpi_pch,0,rolling window,absolute,bvar_mix,0.23973295251183,0.0667064518575636,0.162723741045876,0.0103027596083898,1.02764843549539,1.60931675657263,1.19006336200524,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667
2013,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.190312125837658,0.125712052696978,0.0117803268116746,0.0528197463290058,0.788884802928711,1.45218705963867,0.944819986372018,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1
2014,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.413813145787821,0.121303497659181,0.168999352289738,0.123510295838902,1.7064006369036,3.13751153476615,2.15135383799644,0,0,0,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2015,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.279530543688065,0.129147022962986,0.141426177208295,0.00895734351678362,1.2390495767148,1.36106245645322,1.22445612609049,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.857142857142857,0.857142857142857,1
2016,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.364909600298237,0.143418854634714,0.221490745663523,0,1.55935191995517,2.53552631816632,1.83138174915058,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0,0,0,0,0,0,0,0,0,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571
2017,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.351874759650566,0.141536671303144,0.0661779222859202,0.144160166061501,1.48995124066025,2.42649220733545,1.7141530680613,0,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1
2018,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.365076777782037,0.147105293629876,0.172608871136789,0.0453626130153717,1.56248944684755,2.35590102312981,1.79978664019955,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857
2019,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.353424907395362,0.137688577417515,0.215528016391316,0.000208313586530078,1.57829889411179,2.43396428819496,1.7500396817268,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0,0,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714
2020,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.498361643247761,0.140616928428079,0.216774101126983,0.1409706136927,2.28740445750861,2.75755408894293,2.2082001518729,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.857142857142857,0,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857
2021,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.533237882635867,0.142058477237005,0.363070684202896,0.0281087211959661,2.22759777045544,3.70400651585631,2.74779828997335,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0.666666666666667
2022,pcpi_pch,0.5,rolling window,absolute,bvar_mix,1.55264352542061,0.154272518814809,1.3983710066058,0,6.37497409648241,13.2218638299158,8.78634516759761,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333
2023,pcpi_pch,0.5,rolling window,absolute,bvar_mix,0.358964545935253,0.182350608669684,0.17661393726557,0,1.53369146523495,2.75511747149472,1.7386502583686,0.5,0.5,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
