target_year,target,horizon,method,error_method,source,score
2013,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.970078762733302
2014,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.840007535634477
2015,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.7340729942322
2016,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.780584008349547
2017,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.657348857880481
2018,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.716711694370409
2019,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,0.676650839013414
2020,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,7.69780750538551
2021,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,3.1203669288201
2022,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,5.33659020857832
2023,ngdp_rpch,1.5,rolling window,absolute,bvar_qu-direct,2.12717242338105
2013,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0902377639885949
2014,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.114917642230654
2015,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.183353253839938
2016,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.115609981396476
2017,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0739243625745357
2018,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0862027459200956
2019,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.09158188372432
2020,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.214028377817152
2021,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.183921971109799
2022,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,1.01567109571446
2023,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.2571753263477
2013,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.298095249096072
2014,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.45846935655364
2015,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.330010079224411
2016,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.362837843193469
2017,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.340395590194798
2018,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.338347730153352
2019,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.347741258782537
2020,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.475288519094381
2021,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.833468356505869
2022,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,1.60035520456924
2023,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.568134385177758
2013,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.694727021217751
2014,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.82472089455557
2015,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,1.03261217890735
2016,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.848862056874641
2017,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.635859912086651
2018,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.56980818402335
2019,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.674587089319263
2020,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.875167334042269
2021,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,2.27741521449694
2022,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,2.93950060854202
2023,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,1.14745889841694
2013,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.979428726453922
2014,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.97569683681275
2015,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,1.31592583367771
2016,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.967117976761575
2017,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.834788450944801
2018,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.836424642114197
2019,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.817889832815471
2020,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.944964926351542
2021,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,1.41716603499425
2022,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,3.46032801663473
2023,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,1.79694547336027
2013,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.225590218614035
2014,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.280768566207331
2015,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.237709597085152
2016,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.221007502339628
2017,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.243382230680662
2018,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.234853698140803
2019,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.199406491030399
2020,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.298024017573932
2021,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.586014155938811
2022,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.199451737294002
2023,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.212805576157804
2013,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.352363027946422
2014,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.60708312539321
2015,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.471317095928452
2016,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.394575042151809
2017,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.365476181669651
2018,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.396410623996706
2019,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.37221722003576
2020,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,2.01908710962923
2021,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.826551449590166
2022,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.400485104121326
2023,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.406036494251656
2013,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.754427314226921
2014,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.81870747996346
2015,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.784560346942034
2016,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.720370416883575
2017,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.657556492021176
2018,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.64394369061433
2019,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.66455950806999
2020,ngdp_rpch,1,rolling window,absolute,mean_ensemble,7.40040800260806
2021,ngdp_rpch,1,rolling window,absolute,mean_ensemble,1.20822885583604
2022,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.680702203130212
2023,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.670998055658583
2013,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.960555332290732
2014,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.936178053207997
2015,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.897763860744593
2016,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.851335519588507
2017,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.782980266262866
2018,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.746486609652618
2019,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.819679816794861
2020,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,7.42152025391695
2021,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,2.60932038019606
2022,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.628527469463429
2023,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,1.00599298983858
2013,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0929598475030158
2014,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.113700225192474
2015,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.127744519781581
2016,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.096036311628646
2017,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0832490343535453
2018,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.101412851814918
2019,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0911382643104456
2020,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.108138449268965
2021,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.153958685747657
2022,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.654734934077299
2023,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.146553940288542
2013,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.231181012509135
2014,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.332328152803591
2015,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.213975158079898
2016,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.241944686593197
2017,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.248237017544937
2018,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.287039351389755
2019,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.275825719771143
2020,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.266744328827694
2021,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.64824015963795
2022,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,1.58889158065181
2023,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.340966362112721
2013,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.553252442517753
2014,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.789950266752481
2015,pcpi_pch,1,rolling window,absolute,mean_ensemble,1.00525807451241
2016,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.711849004765304
2017,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.541579634701961
2018,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.594626322619437
2019,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.67550309580389
2020,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.945627990351275
2021,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.731200150774453
2022,pcpi_pch,1,rolling window,absolute,mean_ensemble,3.83089004115531
2023,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.592775695279821
2013,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.01345882513765
2014,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.925933648146773
2015,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.44708469878486
2016,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.836958961390394
2017,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.746086590186815
2018,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.779176786454791
2019,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.84478251092953
2020,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.02838229730528
2021,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.901283869444515
2022,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,3.97029374011722
2023,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.18115284605901
