target_year,target,horizon,method,error_method,source,score
2013,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0937226437875048
2014,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0982658930146013
2015,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0937020739171137
2016,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0760830678852977
2017,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0669429118650056
2018,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0954856450246422
2019,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.0781078338650466
2020,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.220256983617898
2021,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.101783282208666
2022,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.177554652385615
2023,pcpi_pch,0,rolling window,absolute,bvar_qu-direct,0.103374117465215
2013,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.299212969291932
2014,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.4441229547877
2015,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.340209513162265
2016,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.354680164885753
2017,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.345484929363671
2018,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.302888691143171
2019,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.346472600097689
2020,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.471764301408684
2021,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.815784181443214
2022,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.926808187571832
2023,pcpi_pch,0.5,rolling window,absolute,bvar_qu-direct,0.487679342499609
2013,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.70730992757838
2014,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.803918704914342
2015,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.933223687485829
2016,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.807594959647242
2017,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.653645332489872
2018,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.575493709398353
2019,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.677481933597424
2020,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,0.885664871019334
2021,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,2.27741521449694
2022,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,2.14688826146671
2023,pcpi_pch,1,rolling window,absolute,bvar_qu-direct,1.0710057995025
2013,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.993938378551164
2014,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.964981450221706
2015,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,1.22058337595923
2016,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.938798371887333
2017,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.834788450944801
2018,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.844445609328492
2019,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.822174694733775
2020,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,0.948371461336032
2021,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,1.38591197718268
2022,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,2.84882365657941
2023,pcpi_pch,1.5,rolling window,absolute,bvar_qu-direct,1.65302314110376
2013,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.153809232220691
2014,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.135837410857937
2015,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.138420573053404
2016,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.133077660532595
2017,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.161351778866607
2018,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.124831052282363
2019,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.198198382114797
2020,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.907463776650444
2021,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.437461834957913
2022,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.12673001616902
2023,ngdp_rpch,0,rolling window,absolute,mean_ensemble,0.134358870695689
2013,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.353292246078572
2014,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.438706876620048
2015,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.417626187604854
2016,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.373901336805745
2017,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.362771326219783
2018,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.344942740460825
2019,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.345325813417743
2020,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,1.29681083404698
2021,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,1.66938537016266
2022,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.400852955037112
2023,ngdp_rpch,0.5,rolling window,absolute,mean_ensemble,0.338761168258747
2013,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.732576521735719
2014,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.766215786498464
2015,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.830193842510097
2016,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.716176454662065
2017,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.670625028200709
2018,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.685479864909479
2019,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.669103201848861
2020,ngdp_rpch,1,rolling window,absolute,mean_ensemble,6.49726423776389
2021,ngdp_rpch,1,rolling window,absolute,mean_ensemble,2.17964808412026
2022,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.684856388037498
2023,ngdp_rpch,1,rolling window,absolute,mean_ensemble,0.673326497922329
2013,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.969172954963738
2014,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.907437906154117
2015,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.863361924855146
2016,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.845209714357229
2017,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.740368494230449
2018,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.759052526397309
2019,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.816586834458775
2020,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,6.52935611858659
2021,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,3.77742637561543
2022,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,0.713634669536808
2023,ngdp_rpch,1.5,rolling window,absolute,mean_ensemble,1.01161013539653
2013,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.101095036357346
2014,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0909169281820642
2015,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.069303176961587
2016,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0742088198373961
2017,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0769918626413903
2018,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0981344588776241
2019,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.0747112195839143
2020,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.100143969821974
2021,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.079899423276594
2022,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.194034180519203
2023,pcpi_pch,0,rolling window,absolute,mean_ensemble,0.184994203315523
2013,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.247186217712625
2014,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.312218480805641
2015,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.223221306268281
2016,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.238320710300929
2017,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.276272149460432
2018,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.245567613206178
2019,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.278388604435537
2020,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.250270628849108
2021,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.54816038521747
2022,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.679970869970118
2023,pcpi_pch,0.5,rolling window,absolute,mean_ensemble,0.233199694467608
2013,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.576148436919691
2014,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.764907773597597
2015,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.912688071129636
2016,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.656116451576251
2017,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.536935893675181
2018,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.5607937788892
2019,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.678245005147837
2020,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.985706571932239
2021,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.681296160054068
2022,pcpi_pch,1,rolling window,absolute,mean_ensemble,2.91146731466485
2023,pcpi_pch,1,rolling window,absolute,mean_ensemble,0.545461670457369
2013,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.05773134263399
2014,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.90502006461917
2015,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.35126719956971
2016,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.813937140573023
2017,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.752352919938677
2018,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.781447113829083
2019,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.852098309666418
2020,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.04684986547172
2021,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,0.842160211193036
2022,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,3.03383987847319
2023,pcpi_pch,1.5,rolling window,absolute,mean_ensemble,1.03762647692076
