country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method,holdout
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.4,0.0672976051202567,-0.20393719302025,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.45,0.109155395272247,-0.16207940286826,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.55,0.433314201008767,0.16207940286826,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.6,0.475171991160757,0.20393719302025,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.65,0.481776726283157,0.21054192814265,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.7,0.488509795266068,0.217274997125561,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.75,0.529434203747167,0.25819940560666,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.8,0.597469327905147,0.32623452976464,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.85,0.684792148251677,0.41355735011117,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.9,0.727600389662037,0.45636559152153,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,0.271234798140507,0.5,-0.150962284295841,0.422197082436348,0.95,0.813836604460147,0.54260180631964,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,1.45637311366371,1,-0.150962284295841,1.60733539795955,0.05,-0.45678542146368,-1.91315853512739,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,1.45637311366371,1,-0.150962284295841,1.60733539795955,0.1,0.0873482735573201,-1.36902484010639,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,1.45637311366371,1,-0.150962284295841,1.60733539795955,0.15,0.276261288265878,-1.18011182539783,IMF,absolute,rolling window,_ho
ESP,pcpi_pch,2014,1.45637311366371,1,-0.150962284295841,1.60733539795955,0.2,0.41487128819784,-1.04150182546587,IMF,absolute,rolling window,_ho
